Title,Detail,Rating
두번째 방문 이루 푸시,"처음 방문에 이루 푸시 7월 2013, 힐튼에서 전환 중에 siyam 데서.  우리는 상반기의 휴가에 비치 빌라, 디럭스 워터 빌라, 하반기 인피니트. 모든 경험이 즐거웠습니다. 나중에, 저희 예약 돌아가려면 8월 2014 제거해도.   우리 가족의 4, 9-12세 어린이 2명이 함께. 무한 워터 빌라 전체 지속 시간을 즐기는 한적한 후, 2013,  우리 가족이 느긋하게 은밀히 그렇게 무한 워터 빌라는 완벽했어요. 매우 넓은 빌라가 적절한 가족 4명. 두 아이들 일 / 별도의 소파 침대 (일 / 라운지) 부분을 유리 바닥에 보이는 바다 아래; 멋진. 수많은 차와 커피도, 질문, 환대는 당신의 냉장고/미니 바의 음료 특히봉강 당신의 선택. 룸 서비스도 훌륭하고 좋은 점심 식사. 바로 맞은편에 위치한 빌라는 트리오 레스토랑, 에 정기적으로. 서비스도 훌륭하고 음식도 최고로 먹었다. 절대 의 직원과 주방장이.  아침 식사는 아주 즐거운 가장 큰 선택 었습니다. 그들은 계란 요리사, 과자 요리사... 멋진!   유일한 이유는 나는 5 등급이 부여, 이 두 가지 이유. 때를 보내는 휴가 일주일에 $22,000 라 기대할 수 있습니다 최고 룸서비스는) 우리 그냥 더러운 접시와 비) 48시간 후, 음료수. 정말 화가 나 댐프너 어 당일.  우리 가족을 보살핌 또는 주의 로, 나는 느낌 때문에 까다로운 우리가, 마치 우리가 잊고. 우리 (관리 팀) 보낸 이메일 아가리 를 끈으로 죄 는 여자는 샴페인과 서면 사과. 가 충분하다 고 평가.   이미 우리의 삶에 가장 놀라운 시간이 섬. 그런데 및 뷰티 는",4.0
"여기에서, 여기 내 조언","가족 4명이서, 두 아이들과 8 11, 일주일을 보냈다. 우리가 대부분의 레스토랑, 여행 및 관광 섬상의. 아름다운 호텔, 하지만 비싼 음식이 기 때문에 제가 더 이상 다른 몰디브 리조트들. 나는 많은 것을 하지 않았다, 하지만 타이거 맥주 한 병에 $11 (330 ml) 는 몰디브는 4 개국. 전 세계에서 술을 가져올 수 없습니다. 저녁 식사는 $230 명에서 2에 대한 무료 아이들 12. 술을 제외하면, 한 사람당 하루에 12시간 이상 US $300 / 버짓과. 내 조언 들과 향후 다음과 같습니다. 이 섬은 현금 사용 - 객실 요금과 통화가 달러 다. 미국으로 가는 공항 이브라힘 요금 및 현금 マイクロ. 음식/음료 주문에 포함되어 있는 모든 10% 팁 / 여행. 이제, 우리는 워터 빌라에서 묵었는데 좋은 충분한 제가 덜 비싼 토지 기반의 즐거운 비치 빌라, 개인 미니 풀장 근처의 캐노피 (어느 때에는 물). 또한, 워터 빌라의 유리 바닥 섹션 1.0 x 0.5 미터는 동안, 가끔씩 엿볼 수 있는 큰 물고기 - 이곳은 수중 의 아름다움. 리뷰와 함께 촬영 한 지도가 그 모든 빌라가 위치. 데 kayaked, 섬 주변 스노클링이 나는 해변이 멋진 7일을 알려줄 수 있는, 조용한 위치가 최고였어요: 이스트 사이드. 평면 및 보트 운영 및 가끔 들리는 서쪽에 웨스트 사이드. 모든 빌라는 이스트 유형을 사용할 수 있어 예약할 때, 기억은 빌라에서 최고의 226 - 312 생각한다. 괜찮은 게스트하우스라. 1 바다 거북을 보나, 훨씬 아름다운 산호와 물고기를 보지만 (돌고래 3 피트 보트도) 에",5.0
위치 완벽한 신혼 여행,"제 아내와 저는 신혼 여행으로 이 호텔에서 5박을 했습니다. 아름다운 섬이지만 스파클링 워터가 예상할 수 있는지. 서비스 수준을 섬이 했어요. 아침 식사는 훌륭하고, 교우 옵션을 고요, 방은 완벽하게 청소 제공됩니다. 우리는 섬 투어와 가이드는 현지에서 매우 유익한 섬, 심지어 배 돌아오는 길에 돌고래.  레스토랑은 싸진 않지만 게 위치를 기반으로 합니다. 강력 추천 활용하여 2 답변하기 해피아워 음료, 1.  매우 추천되는",5.0
"큰 섬, 천국 위치, 스타 가격.","섬은 아주 좋은, 맑고 푸른 바다와 하얀 모래 사장으로 둘러싸인 수영장. 경치가 아름다운 하루 종일.  우리는 운 좋게도 시뮬레이팅된 날씨 있습니다. 음식도 괜찮았어요, 하지만 가격... 멀리 로부터 모든 레스토랑... 230 달러 부페! 두 사람... 같은 음식과 아침에... 가격도 미친, 어떤 활동, 레스토랑, 여행... 그런 것을, 당신이 너무 많이 지불 400/600 달러. 그들은 아마도 이는 선택된 섬... 물론 아니다. 예? 은 수상 스포츠, 서핑 젖개 드리고 싶습니다... 이후 처음 하는 개인에 30달러는 주는 의무 코스! 나는 내 강좌를 내보내는 싫어... 없습니다. 저녁에는 폐쇄할 생각 마시고... 또는 칵테일 :) 만약 한 토닉, 이 그냥 토닉... 알코올계 항상 거의 불가능한 맛.   ",3.0
놀라운,10일 7일간의 허니문을 유지. 모래가 너무 부드럽고 바다가 정말 아름다웠어요. 정말 편한 소파에 누워 있는 해변가의 바 또는 링크를 비치. 조식과 수영장이 좋은 피자 맛과 직원들도 종류가. 러 가서 딸아이와 몰디브.,5.0
"별로 가치, 권장되지 않음","우리가 가족끼리 이루 푸시 5 - 2명의 어른과 아이들 3( 4, 6, 8세 와). 섬은 아름다운 몰디브 아일랜드에서 처럼, 4성급 숙박시설로, 3성급 서비스, 그리고 5성급 가격. 전반적으로, 제가 몰디브로 다시. 저는 머물지 않을 거에요. 다른 섬 보다 적은 비용으로도 모든 기능을 제공합니다.  장점: 섬은 아름다운 섬 - 상담했던 변경다른. - 좋은 숙박시설, 괜찮은 공간입니다. - 아이들이 먹고 스태이 무료. - 저희는 빌라에 수영장과 무료 업그레이드, 좋았어요. - 키즈 클럽 직원은 매우 친절했고, 우리 아이들이 즐길 수 있었어요 (카운티까지 뽑아 줄에 가스 연기) - 좋은 다이빙 클럽에 다양한 서비스 스노클링 장비 무료대여 의 시간  단점: - 음식 가격은 매우 비싸지, 대략 $100 / 식사는 어른들이 적절한 식사, 수 또는 랍스터 먹으면 $500 고가 품목. - 수상 비행기 비행에 매우 비싼 섬은 - 국제선 으로 우리보다 더 남자! - 키즈 클럽 바로 옆에 위치한 디젤 탱크 가 강한 연기가 나 엔진 및 - 아인 하루종일 빨아 독성 연기, 아이들 지 마라! 물론 아이들이 정답을 자유, 접속하려면 유료 음식이 먹고 아이들이 키즈 클럽. - 제대로 정보를 직원, 그들은 나를 보내신 이의 추격전 구스 인해 잘못된 정보. - 해당 예약 에이전트나 거짓말 가격이 섬에서의 음식, 그들을 신뢰하지 않는다. - 서비스는 그냥 보통, 5성급 수준은 아닙니다",2.0
"매우 좋은 리조트, 특히 부부와 어린아이들이나","우리는 이 리조트에서 멋진 휴가. 리조트의 직원들 매우 친절하고 잘 도와줌. 좋은 시설, 환상적인 조식 부페. 특히 연인과 함께 여행하시는 분께 이 호텔을 추천하는 키즈클럽은 yound 프리카키드용마이크노이즈방지및고주파차단장치에 한 놀이 공간이 자는 이루 레스토랑.",5.0
한번 설정한 리조트 섬 완벽합니다.,"이 세 번째 방문이 정말 좋아하는 분명 이루 푸쉬. 새로운 관리 에서 사용될 모든 판매 모금 simpy 부티크 리조트에서 섬에서 트래킹에러신호의 제공 서비스 개선. 나는 기꺼이 지불 보다 품질. 나는 사람 이지만 으깬 감자 나 감자 튀김 으로 빈약 한 때 미국 달러나 생맥주 가 9 달러 28, 생수 11 달러, 토마토 수프 로 21 달러... 등등. 그러니 어떤 쩍탯 수 있는 경우 추가 숙박을 술을 매일 점심과 간식. 포시즌 리조트는 훨씬 더 적당한 가격에 음식과 음료, 그 아래의 보 가 이루 푸쉬. 힐튼은 연출 이에 앞서 도 상당히 공정한 가격을. 사실 아주 절연 가 60 달러 정도 합니다 두자릿수 감자 튀김. 결정합니다. 섬은 사랑, 친절한 직원들은 그냥 좀 4성급 에서 서비스 면에서나, 음식도 좋더라고요. 관리 변경 고려하면 다시는... 이러한 수치.",3.0
놀라운,"이 곳 천국은... 위치는 완벽한 화이트 샌드 비치, 아파트와 놀라운 엔터테인먼트 위. 우리 방문 차원에서 각 레스토랑, 어떤 섬. 직원들이 훌륭하고 필요한 것은, 우린 정말 환영...  만약 이곳에 다시 가고 싶고 복권 승리...",5.0
베스트 휴양지 에서 보면.,"제 가족은 하루를 9일 일요일에 siyam 2월 2015 및 정말 좋은 경험이었어요. 그 순간 보트가 섬에 공항을 거쳐 세계 최고의 팀이 전담하여 최고의 휴가로 봅니다. 빌라 buch 설정은. 가족과 많은 시간을 보냈는데, 스노클링 및 단지 탐험 에 흑옥의. 말 그대로 stauing 있는 수족관. 음식과 음료도 맛있었구요. 해산물은 꼭 아침마다 신선한 스시 및 결코 질렸습니다. 우리가 대해 얼마나 멋진 곳이 이었지만 자신에게 호의를 받는 태양에 siyam. 여러 이유에서 우리가 세계 1위 이 9셀 찾기 되돌아가는 시간을 이 리조트. 감사합니다 jauzy, 아메드 및 jaawid! 좋은 만나지!",5.0
우리가 이제까지 본 가장 아름다운 곳에서 살,"저는 이 리조트 신혼여행 4일간을 이곳에서 우리는 워터 빌라.  빨리 우리 양륙한 여 우리는 우리가 아주 좋은 집사 따뜻하게 환영 에게 관심 (이브라힘 jaweedh).  아직도 JAWEEDH 합니다!  우리 방은 워터빌라에서 no. 621 두 번째 마지막에 저와 와이프는 프라이버시 비치. 빌라 자체는 굉장히 놀랍고 빨리 문을 연 집사 제 아내와 저는 같이 wowww! 침대는 그냥 뒤에 문 데크를 주로 계단에 블루 라군. 전망은 매우 멋진. 우리는 매일 일어나 있는 맑고 푸른 호수. 심지어 우리도 욕실 문을 연 에 자쿠지는 동일한 뷰. 다른 사람의 의견에 관계없이. 이 리조트는 정말로 아름답고 많은 활동 중에 지루해 할 수 없습니다. 또한 어레이 은 수상 스포츠 특히. 우리는 지하철을 타고, 제트 스키 및 기타 활동 관련 없는 워터 스포츠. 예를 들어, 기념 식수 로 신혼여행으로 기억에 남는 여행. 나는 또한 계획을 아내에게 촛불 디너를 서프라이즈 로. 이렇게 요약을 하자면 우리 시도에 많은 4박. 나는 내 경험으로 밖에 생각이 리조트 2 단점.  1) 이 매우 비싸다. 위치한, 대개 저녁 식사 $200 말이다 그냥 메인 코스 3 코스 식사 않습니다. 평균 $500 에서 하루 동안의 음식과 아침 식사도 무료. 기억나지 욕망 당 당일 자정 이후, 모든 레스토랑은 폐쇄 12am 전, 우리는 어찌하 여 오더 서비스를. 아내와 나는 초콜릿 브라우니 아이스크림 3 숟가락 하나 시키고 각. 청구서가 와서 바로 밑에 $80 작은 부분이에요. 그래서 가격이 고려된 주요 요인입니다.  2) 다른 사람의",4.0
말로는 설명...,"우리 결코 잊지 못할 멋진 장소! 모든 호텔 직원들은 아주 좋고, 리조트는 잘 조직 및 모든 필요한 잊지 못할 휴가! 이 섬은 자연의 아름다움과 그녀의 100% 몰디브 도 특징. 우리는 이 리조트를 강력 추천한다!",5.0
Suppa,"단지 우수, 슈퍼. 우리가 결혼한 허니문 10일. 워터 빌라에 묵었는데 전망도 좋고 아름다운 가구에 condision. 아주 정중하고 음식은 훌륭하지만 맛있었습니다. 당신을 좋은 시간을 보내다. 확실히 우리는 다음번 방문!",5.0
단어 이상...,"한 리조트라고 했습니다 (에 2012) 이루 푸시 비치 & 스파 리조트. 비치 하우스에 묵었는데 모두와 워터 빌라. 모두 훌륭한 경험. 당연히 환상적인 해변, 조경, 수영장. 워터 빌라는 체리 - 거실 등에 가장 환상적인 아쿠아리움. 많은 해양 생물 등 대형 가오리, 다채로운 물고기 - 그들도 많았어요. 음식 선택이 평균; 그 세계는 섬 - 바다 - 해양 생물과 순수한 휴식. 당분간 볼형태로 귀리 식사 - 니 는 저축 을 잊어버리지 않을...",5.0
그래서 우린 다시 갈 계획을...,"이 리뷰는 좀 기한 초과 묵은 이루 푸시 에 12 월, 2013. 그래서 저희는 몰디브에 즐거웠습니다 (우리가 묵었던 두 리조트 14 일) 로 다시 봄이 2시간. 우리의 공로를 후원하고 이전 리조트 탐험과 반복 그리고 궁극적으로 새로운 제도를 하겠다고 이루 푸시 가 이렇게 완벽에 태만 하 지는 두번째 방문. 우리는 반복 방문. 그런데 저는 우리의 첫 방문을 충분히 recapped 간략한 검토를 의.   리조트는 오히려 멀지만 수상 비행기를 타고 말레 공항에서 45분 정도는 즐거운 빼어난 경관. 도착하자마자 우리의 호스트 및 했던 이 방이 준비되기 전에 몇 시간. 탈의실 이용 했었고 깨끗한 공공 장소에; 우리를 택하는 해먹 현탄 바다 바로 몇 미터 해안에서.   객실  비치 빌라에서 묵었는데요, 가장 저렴한 룸의 옵션, 하지만 더 크기, 시설 및 décor 와 동등할 모든 4성급 호텔로 건물 미국 (우리는 샌프란시스코). 우리 ""방 소년,"" 아미르, 은 엄청난 및 높은 수준의 서비스를 일관되게 더 은 주로 우리 리조트, 하루는 신선한 코코넛 나무 등반 을 삭감 하는 간식. 으로 동남 푸동쪽에 섬상의, 방향성도 대부분의 음식점에서 가장' , 등. 졌지만 10분 이상 걸어서 모든 위치 (골프 카트는 언제나 때 게으른).  음식  우리는 확실한 미식가 아리마를 웃음 의 품질 및 일관성 음식 (저희는 조식만). 아침 식사는 대단하지만 딱히 옵션은 교반후 우리는 항상 전체 및 만족. 저녁시간, 우리의 온갖 제외한 랜더스 그릴에 레스토랑. 맛도 좋지만 가장 비싼 또한. 자주 먹은 반사, 옆에있는",5.0
조금 파라다이스 아일랜드 ,"4 밤 이 작은 천국에서, 정말 한 순간마다 좋았다 좋았습니다. 제가 머물렀던 곳은 워터 빌라, 일몰 의 호라이즌, 역대 최고입니다, 그것은 수정같이 맑은 바다 물 위에서 언제든지 수영 점프 수 있습니다. 빌라가 아름답게 꾸며져 있었어요, 놀라운 데크 와 야외 자쿠지를 고요히 감상 아름다운 일몰 장면 입니다! 나는 그 말, 그것은 아름다운 경험   직원은 아주 잘 훈련되어서 아주 도움이 되었고 확실히 나는 이 곳을 몰디브!  하나의 점, 말레 공항에서 수상 비행기로 45분 거리이다. 저는 여행에 사용된, 하지만 나는 사람들을 좋아하지 않는 이런 교통,; )",5.0
정말 좋을 텐데...,"이러한 사랑의 종류는 누구에게나 관심 그곳들을 리조트와 항상 말, 당신의 삶에서 휴가 하나만 있을 수 있습니다, 합니다. 몰디브. 공항에 도착하면 모두가 원하는 데 도움이 됩니다. 이번에는 나 로 만났는데 수상 영역 시원한 음료와 함께, 일반적인 로그인 양식을 천과 냉각 손 호텔. 그래서 뤠지스터 호텔 면서 장진형 었습니다. 화려한. 비행기 타고 환상적인 전망과 다양한 섬을 준 남자. 40mins 나중에 땅 합니다 작은 섬 흑옥의. 당신 이름과 환영해 드라이버 및 버기 객실 수 약 아래쪽에 섬과 가방 그냥 따라. 자쿠지 비치 빌라에서 지냈는데요. 아름다운 공간에, 특히 야외 샤워 시설과 자쿠지. 모든 개별 소음이 인근 이 사실상 존재, 있지 않으면 아주 행복한 아이들은 외부 갑판. 저는 빌라에 216. 해변은 아름다운 백사장과 맑은 물은 따뜻하고.  내 관심은 다이빙 아닌데 매일매일. 오전 및 오후 다이빙 (2 조) 이 다이빙. 기어 도 좋은 다이빙 전문가. 그들은 하우스 리프가 아니지만 그 맛의 볼 수 있습니다. 다른 사이트들 은 모두 20/30 mins. 모든 부자 이 도통 했습니다.  수많은 음식점들과. 여기 처음 두 문제 영역을. 출장이 하프 보드. 내 드라이버 설명 했지만 내 식사 때 계획을 적용할 5개 섬. 그는 나에게 너무 많은 정보가 다 20mins 채널선국모드와 컨버쎄이션. 어떤 문장을 말하는 ""각 레스토랑은 고정 메뉴의 3 선택권 숙박 기간 동안 변경되지 않으므로"". 때문에 제한 없이 제공하고 메뉴에서 무엇을 아는가, 때까지 앉 다. 하지 않으면 해당 항목은 다음 선택해야",5.0
